"Event ID","Title","Category","Starting Date","Ending Date","Location","Repetition","Description","Persons Involved"
"2012-03-24 14:24:19.704649881",,"Other",,,,"No",,
"2012-03-24 14:24:20.713652721",,"Other",,,,"No",,
"2012-03-24 14:24:21.714886486",,"Other",,,,"No",,
"2012-03-24 14:24:22.715451445",,"Other",,,,"No",,
"2012-03-24 14:24:23.716263868",,"Other",,,,"No",,
"2012-03-24 14:24:24.718780267",,"Other",,,,"No",,
"2012-03-24 14:24:25.719945975",,"Other",,,,"No",,
"2012-03-24 14:24:26.720903582",,"Other",,,,"No",,
"2012-03-24 14:24:27.721175840",,"Other",,,,"No",,
"2012-03-24 14:24:28.72391367",,"Other",,,,"No",,
"2012-03-24 14:24:29.724144346",,"Other",,,,"No",,
"2012-03-24 14:24:30.725508414",,"Other",,,,"No",,
"2012-03-24 14:24:31.726440382",,"Other",,,,"No",,
"2012-03-24 14:24:32.727264666",,"Other",,,,"No",,
"2012-03-24 14:24:33.728555916",,"Other",,,,"No",,
"2012-03-24 14:24:34.729194682",,"Other",,,,"No",,
"2012-03-24 14:24:35.731584621",,"Other",,,,"No",,
"2012-03-24 14:24:36.732924223",,"Other",,,,"No",,
"2012-03-24 14:24:37.733803466",,"Other",,,,"No",,
"2012-03-24 14:24:38.734506028",,"Other",,,,"No",,
"2012-03-24 14:24:39.735589881",,"Other",,,,"No",,
"2012-03-24 14:24:40.73613879",,"Other",,,,"No",,
"2012-03-24 14:24:41.737289723",,"Other",,,,"No",,
"2012-03-24 14:24:42.73989213",,"Other",,,,"No",,
"2012-03-24 14:24:43.740329570",,"Other",,,,"No",,
"2012-03-24 14:24:44.741251782",,"Other",,,,"No",,
"2012-03-24 14:24:45.742919290",,"Other",,,,"No",,
"2012-03-24 14:24:46.743387352",,"Other",,,,"No",,
"2012-03-24 14:24:47.744334568",,"Other",,,,"No",,
"2012-03-24 14:24:48.746330100",,"Other",,,,"No",,
"2012-03-24 14:24:49.747301053",,"Other",,,,"No",,
"2012-03-24 14:24:50.748593350",,"Other",,,,"No",,
"2012-03-24 14:24:51.749146740",,"Other",,,,"No",,
"2012-03-24 14:24:52.750444023",,"Other",,,,"No",,
"2012-03-24 14:24:53.751971122",,"Other",,,,"No",,
"2012-03-24 14:24:54.753572430",,"Other",,,,"No",,
"2012-03-24 14:24:55.754509914",,"Other",,,,"No",,
"2012-03-24 14:24:56.755344910",,"Other",,,,"No",,
"2012-03-24 14:24:57.756117485",,"Other",,,,"No",,
"2012-03-24 14:24:58.758146491",,"Other",,,,"No",,
"2012-03-24 14:24:59.759633592",,"Other",,,,"No",,
"2012-03-24 14:25:00.760948568",,"Other",,,,"No",,
"2012-03-24 14:25:01.761382764",,"Other",,,,"No",,
"2012-03-24 14:25:02.763438129",,"Other",,,,"No",,
"2012-03-24 14:25:03.764382769",,"Other",,,,"No",,
"2012-03-24 14:25:04.765726567",,"Other",,,,"No",,
"2012-03-24 14:25:05.766648922",,"Other",,,,"No",,
"2012-03-24 14:25:06.767323659",,"Other",,,,"No",,
"2012-03-24 14:25:07.768267413",,"Other",,,,"No",,
"2012-03-24 14:25:08.770645491",,"Other",,,,"No",,
"2012-03-24 14:25:09.771985615",,"Other",,,,"No",,
"2012-03-24 14:25:10.772797829",,"Other",,,,"No",,
"2012-03-24 14:25:11.773571216",,"Other",,,,"No",,
"2012-03-24 14:25:12.77588317",,"Other",,,,"No",,
"2012-03-24 14:25:13.776599395",,"Other",,,,"No",,
"2012-03-24 14:25:14.777291552",,"Other",,,,"No",,
"2012-03-24 14:25:15.778230337",,"Other",,,,"No",,
"2012-03-24 14:25:16.779747089",,"Other",,,,"No",,
"2012-03-24 14:25:17.780193869",,"Other",,,,"No",,
"2012-03-24 14:25:18.782444670",,"Other",,,,"No",,
"2012-03-24 14:25:19.783723235",,"Other",,,,"No",,
"2012-03-24 14:25:20.784156076",,"Other",,,,"No",,
"2012-03-24 14:25:21.785714322",,"Other",,,,"No",,
"2012-03-24 14:25:22.787904957",,"Other",,,,"No",,
"2012-03-24 14:25:23.788274963",,"Other",,,,"No",,
"2012-03-24 14:25:24.789105180",,"Other",,,,"No",,
"2012-03-24 14:25:25.790421145",,"Other",,,,"No",,
"2012-03-24 14:25:26.791208344",,"Other",,,,"No",,
"2012-03-24 14:25:27.79318907",,"Other",,,,"No",,
"2012-03-24 14:25:28.794405792",,"Other",,,,"No",,
"2012-03-24 14:25:29.79521072",,"Other",,,,"No",,
"2012-03-24 14:25:30.796775392",,"Other",,,,"No",,
"2012-03-24 14:25:31.797763554",,"Other",,,,"No",,
"2012-03-24 14:25:32.798428626",,"Other",,,,"No",,
"2012-03-24 14:25:33.799420529",,"Other",,,,"No",,
"2012-03-24 14:25:34.801768882",,"Other",,,,"No",,
"2012-03-24 14:25:35.802637790",,"Other",,,,"No",,
"2012-03-24 14:25:36.803846690",,"Other",,,,"No",,
"2012-03-24 14:25:37.804952707",,"Other",,,,"No",,
"2012-03-24 14:25:38.805809029",,"Other",,,,"No",,
"2012-03-24 14:25:39.807181007",,"Other",,,,"No",,
"2012-03-24 14:25:40.808839369",,"Other",,,,"No",,
"2012-03-24 14:25:41.809683390",,"Other",,,,"No",,
"2012-03-24 14:25:42.811489687",,"Other",,,,"No",,
"2012-03-24 14:25:43.812419918",,"Other",,,,"No",,
"2012-03-24 14:25:44.813145901",,"Other",,,,"No",,
"2012-03-24 14:25:45.815783108",,"Other",,,,"No",,
"2012-03-24 14:25:46.816540344",,"Other",,,,"No",,
"2012-03-24 14:25:47.81866061",,"Other",,,,"No",,
"2012-03-24 14:25:48.8196380",,"Other",,,,"No",,
"2012-03-24 14:25:49.820776791",,"Other",,,,"No",,
"2012-03-24 14:25:50.821912691",,"Other",,,,"No",,
"2012-03-24 14:25:51.822234857",,"Other",,,,"No",,
"2012-03-24 14:25:52.823778294",,"Other",,,,"No",,
"2012-03-24 14:25:53.825502951",,"Other",,,,"No",,
"2012-03-24 14:25:54.826741302",,"Other",,,,"No",,
"2012-03-24 14:25:55.827730088",,"Other",,,,"No",,
"2012-03-24 14:25:56.829583163",,"Other",,,,"No",,
"2012-03-24 14:25:57.830549907",,"Other",,,,"No",,
"2012-03-24 14:25:58.83164364",,"Other",,,,"No",,
"2012-03-24 14:25:59.832408017",,"Other",,,,"No",,
"2012-03-24 14:26:00.833812084",,"Other",,,,"No",,
